,e_type,e_con,e_prod,GDP,Population,ei_capita,ei_gdp,pop_growth,pop_density,Manuf_GDP,Agric_GDP,Deforestation,emission_per_cap,CO2_emission
32987,5,0.0,0.0,35.57,11491.2,9.7,3.13,2.735,101.854,3.2589234000000005,9.9827205,32351.9716,0.0,0.0
32988,0,0.01,0.0,6.49,62.84,175.62,1.7,0.072,1183.685,0.0316063,0.0152514999999999,10.00026,0.0124124761298535,0.78
32989,1,0.0,0.0,6.49,62.84,175.62,1.7,0.072,1183.685,0.0316063,0.0152514999999999,10.00026,0.0,0.0
32990,2,0.0,0.0,6.49,62.84,175.62,1.7,0.072,1183.685,0.0316063,0.0152514999999999,10.00026,0.0,0.0
32991,3,0.01,0.0,6.49,62.84,175.62,1.7,0.072,1183.685,0.0316063,0.0152514999999999,10.00026,0.0124124761298535,0.78
32992,4,0.0,0.0,6.49,62.84,175.62,1.7,0.072,1183.685,0.0316063,0.0152514999999999,10.00026,0.0,0.0
32993,5,0.0,0.0,6.49,62.84,175.62,1.7,0.072,1183.685,0.0316063,0.0152514999999999,10.00026,0.0,0.0
32994,0,0.06,0.07,7.69,754.12,79.8,7.83,1.178,19.78,0.5715208,1.2297079,27211.3644,0.0011536625470747,0.87
32995,1,0.0,0.0,7.69,754.12,79.8,7.83,1.178,19.78,0.5715208,1.2297079,27211.3644,0.000397814671405,0.3
32996,2,0.0,0.0,7.69,754.12,79.8,7.83,1.178,19.78,0.5715208,1.2297079,27211.3644,0.0,0.0
32997,3,0.01,0.0,7.69,754.12,79.8,7.83,1.178,19.78,0.5715208,1.2297079,27211.3644,0.0007558478756696,0.57
32998,4,0.0,0.0,7.69,754.12,79.8,7.83,1.178,19.78,0.5715208,1.2297079,27211.3644,0.0,0.0
32999,5,0.05,0.06,7.69,754.12,79.8,7.83,1.178,19.78,0.5715208,1.2297079,27211.3644,0.0,0.0
33000,0,0.32,0.78,87.8,11352.9,28.16,3.64,1.422,10.48,9.081154,10.081195999999998,512530.896,0.0015934254683825,18.09
33001,1,0.0,0.0,87.8,11352.9,28.16,3.64,1.422,10.48,9.081154,10.081195999999998,512530.896,0.0,0.0
33002,2,0.12,0.64,87.8,11352.9,28.16,3.64,1.422,10.48,9.081154,10.081195999999998,512530.896,0.0005487584669996,6.23
33003,3,0.17,0.1,87.8,11352.9,28.16,3.64,1.422,10.48,9.081154,10.081195999999998,512530.896,0.0010446670013829,11.86
33004,4,0.0,0.0,87.8,11352.9,28.16,3.64,1.422,10.48,9.081154,10.081195999999998,512530.896,0.0,0.0
33005,5,0.03,0.03,87.8,11352.9,28.16,3.64,1.422,10.48,9.081154,10.081195999999998,512530.896,0.0,0.0
33006,0,0.25,0.16,45.85,3327.96,75.1,5.45,-0.827,64.92,6.0636625,2.6982725,21879.296,0.0055379271385473,18.43
33007,1,0.14,0.1,45.85,3327.96,75.1,5.45,-0.827,64.92,6.0636625,2.6982725,21879.296,0.0039032921068762,12.99
33008,2,0.01,0.0,45.85,3327.96,75.1,5.45,-0.827,64.92,6.0636625,2.6982725,21879.296,0.0001292082837534,0.43
33009,3,0.07,0.0,45.85,3327.96,75.1,5.45,-0.827,64.92,6.0636625,2.6982725,21879.296,0.0015054267479176,5.01
33010,4,0.0,0.0,45.85,3327.96,75.1,5.45,-0.827,64.92,6.0636625,2.6982725,21879.296,0.0,0.0
33011,5,0.03,0.06,45.85,3327.96,75.1,5.45,-0.827,64.92,6.0636625,2.6982725,21879.296,0.0,0.0
33012,0,0.08,0.05,35.9,2253.93,35.08,2.2,2.197,3.977,2.22221,0.7377450000000001,154915.64549999998,0.0027773710807345,6.26
33013,1,0.03,0.05,35.9,2253.93,35.08,2.2,2.197,3.977,2.22221,0.7377450000000001,154915.64549999998,0.0014818561357273,3.34
33014,2,0.0,0.0,35.9,2253.93,35.08,2.2,2.197,3.977,2.22221,0.7377450000000001,154915.64549999998,0.0,0.0
33015,3,0.04,0.0,35.9,2253.93,35.08,2.2,2.197,3.977,2.22221,0.7377450000000001,154915.64549999998,0.0012955149450071,2.92
33016,4,0.0,0.0,35.9,2253.93,35.08,2.2,2.197,3.977,2.22221,0.7377450000000001,154915.64549999998,0.0,0.0
33017,5,0.0,0.0,35.9,2253.93,35.08,2.2,2.197,3.977,2.22221,0.7377450000000001,154915.64549999998,0.0,0.0
33018,0,12.44,12.14,3004.71,209673.5,59.35,4.14,0.784,25.062,316.3358688,132.808182,4990478.231199999,0.0022679547009994,475.53
33019,1,0.67,0.08,3004.71,209673.5,59.35,4.14,0.784,25.062,316.3358688,132.808182,4990478.231199999,0.0003314677343584,69.5
33020,2,1.22,0.83,3004.71,209673.5,59.35,4.14,0.784,25.062,316.3358688,132.808182,4990478.231199999,0.0003247429932728,68.09
33021,3,5.76,5.75,3004.71,209673.5,59.35,4.14,0.784,25.062,316.3358688,132.808182,4990478.231199999,0.0016117916665673,337.95
33022,4,0.16,0.16,3004.71,209673.5,59.35,4.14,0.784,25.062,316.3358688,132.808182,4990478.231199999,0.0,0.0
33023,5,4.64,5.32,3004.71,209673.5,59.35,4.14,0.784,25.062,316.3358688,132.808182,4990478.231199999,0.0,0.0
33030,0,0.18,0.7,25.66,428.82,424.97,7.1,1.05,81.397,3.6093356,0.2612188,3799.9862,0.022923371111422,9.83
33031,1,0.0,0.0,25.66,428.82,424.97,7.1,1.05,81.397,3.6093356,0.2612188,3799.9862,0.0,0.0
33032,2,0.15,0.47,25.66,428.82,424.97,7.1,1.05,81.397,3.6093356,0.2612188,3799.9862,0.0179562520404831,7.7
33033,3,0.03,0.23,25.66,428.82,424.97,7.1,1.05,81.397,3.6093356,0.2612188,3799.9862,0.0049904388787836,2.14
33034,4,0.0,0.0,25.66,428.82,424.97,7.1,1.05,81.397,3.6093356,0.2612188,3799.9862,0.0,0.0
33035,5,0.0,0.0,25.66,428.82,424.97,7.1,1.05,81.397,3.6093356,0.2612188,3799.9862,0.0,0.0
33042,0,0.07,0.0,37.27,19763.2,3.32,1.76,2.867,72.191,3.9226675000000006,7.8255819,63163.296,0.0002029023639896,4.01
33043,1,0.0,0.0,37.27,19763.2,3.32,1.76,2.867,72.191,3.9226675000000006,7.8255819,63163.296,0.0,0.0
33044,2,0.0,0.0,37.27,19763.2,3.32,1.76,2.867,72.191,3.9226675000000006,7.8255819,63163.296,0.0,0.0
33045,3,0.06,0.0,37.27,19763.2,3.32,1.76,2.867,72.191,3.9226675000000006,7.8255819,63163.296,0.0002029023639896,4.01
33046,4,0.0,0.0,37.27,19763.2,3.32,1.76,2.867,72.191,3.9226675000000006,7.8255819,63163.296,0.0,0.0
33047,5,0.0,0.0,37.27,19763.2,3.32,1.76,2.867,72.191,3.9226675000000006,7.8255819,63163.296,0.0,0.0
33048,0,0.62,0.85,258.96,53724.9,11.62,2.41,0.608,82.275,62.7304704,59.5685688,291235.7306,0.0005771997714281,31.01
33049,1,0.03,0.03,258.96,53724.9,11.62,2.41,0.608,82.275,62.7304704,59.5685688,291235.7306,4.523042388166381e-05,2.43
33050,2,0.18,0.67,258.96,53724.9,11.62,2.41,0.608,82.275,62.7304704,59.5685688,291235.7306,0.0001654726207028,8.89
33051,3,0.29,0.02,258.96,53724.9,11.62,2.41,0.608,82.275,62.7304704,59.5685688,291235.7306,0.0003664967268436,19.69
33052,4,0.0,0.0,258.96,53724.9,11.62,2.41,0.608,82.275,62.7304704,59.5685688,291235.7306,0.0,0.0
33053,5,0.12,0.13,258.96,53724.9,11.62,2.41,0.608,82.275,62.7304704,59.5685688,291235.7306,0.0,0.0
33060,0,0.01,0.0,3.57,543.66,26.87,4.09,1.159,134.929,0.2407964999999999,0.1889243999999999,451.1988,0.0018393849096862,1.0
33061,1,0.0,0.0,3.57,543.66,26.87,4.09,1.159,134.929,0.2407964999999999,0.1889243999999999,451.1988,0.0,0.0
33062,2,0.0,0.0,3.57,543.66,26.87,4.09,1.159,134.929,0.2407964999999999,0.1889243999999999,451.1988,0.0,0.0
33063,3,0.01,0.0,3.57,543.66,26.87,4.09,1.159,134.929,0.2407964999999999,0.1889243999999999,451.1988,0.0018393849096862,1.0
33064,4,0.0,0.0,3.57,543.66,26.87,4.09,1.159,134.929,0.2407964999999999,0.1889243999999999,451.1988,0.0,0.0
33065,5,0.0,0.0,3.57,543.66,26.87,4.09,1.159,134.929,0.2407964999999999,0.1889243999999999,451.1988,0.0,0.0
33066,0,0.2,0.04,64.63,16245.9,12.35,3.1,1.49,92.056,10.5663587,14.2270019,83797.57440000001,0.0006081534417914,9.88
33067,1,0.04,0.0,64.63,16245.9,12.35,3.1,1.49,92.056,10.5663587,14.2270019,83797.57440000001,0.0001698890181522,2.76
33068,2,0.0,0.0,64.63,16245.9,12.35,3.1,1.49,92.056,10.5663587,14.2270019,83797.57440000001,0.0,0.0
33069,3,0.11,0.0,64.63,16245.9,12.35,3.1,1.49,92.056,10.5663587,14.2270019,83797.57440000001,0.0004382644236391,7.12
33070,4,0.0,0.0,64.63,16245.9,12.35,3.1,1.49,92.056,10.5663587,14.2270019,83797.57440000001,0.0,0.0
33071,5,0.05,0.04,64.63,16245.9,12.35,3.1,1.49,92.056,10.5663587,14.2270019,83797.57440000001,0.0,0.0
33072,0,0.16,0.27,85.61,25226.0,6.39,1.88,2.612,53.344,11.7157285,14.1247939,204522.7086,0.0002802663918179,7.07
33073,1,0.0,0.0,85.61,25226.0,6.39,1.88,2.612,53.344,11.7157285,14.1247939,204522.7086,0.0,0.0
33074,2,0.04,0.07,85.61,25226.0,6.39,1.88,2.612,53.344,11.7157285,14.1247939,204522.7086,7.09585348450012e-05,1.79
33075,3,0.07,0.15,85.61,25226.0,6.39,1.88,2.612,53.344,11.7157285,14.1247939,204522.7086,0.0002097042733687,5.29
33076,4,0.0,0.0,85.61,25226.0,6.39,1.88,2.612,53.344,11.7157285,14.1247939,204522.7086,0.0,0.0
33077,5,0.05,0.05,85.61,25226.0,6.39,1.88,2.612,53.344,11.7157285,14.1247939,204522.7086,0.0,0.0
33078,0,15.17,23.61,1705.81,37065.1,409.22,8.89,1.412,4.134,168.29521459999998,28.99877,3470041.9536,0.0162255059341536,601.4
33079,1,0.58,1.22,1705.81,37065.1,409.22,8.89,1.412,4.134,168.29521459999998,28.99877,3470041.9536,0.0019112318596199,70.84
33080,2,4.62,6.83,1705.81,37065.1,409.22,8.89,1.412,4.134,168.29521459999998,28.99877,3470041.9536,0.0062303892340773,230.93
33081,3,5.11,10.53,1705.81,37065.1,409.22,8.89,1.412,4.134,168.29521459999998,28.99877,3470041.9536,0.0080838848404563,299.63
33082,4,1.07,1.07,1705.81,37065.1,409.22,8.89,1.412,4.134,168.29521459999998,28.99877,3470041.9536,0.0,0.0
33083,5,3.78,3.97,1705.81,37065.1,409.22,8.89,1.412,4.134,168.29521459999998,28.99877,3470041.9536,0.0,0.0
33084,0,0.01,0.0,3.66,64.12,146.98,2.57,1.239,267.383,0.0326472,0.0149694,128.1,0.0112289457267623,0.72
33085,1,0.0,0.0,3.66,64.12,146.98,2.57,1.239,267.383,0.0326472,0.0149694,128.1,0.0,0.0
33086,2,0.0,0.0,3.66,64.12,146.98,2.57,1.239,267.383,0.0326472,0.0149694,128.1,0.0,0.0
33087,3,0.01,0.0,3.66,64.12,146.98,2.57,1.239,267.383,0.0326472,0.0149694,128.1,0.0112289457267623,0.72
33088,4,0.0,0.0,3.66,64.12,146.98,2.57,1.239,267.383,0.0326472,0.0149694,128.1,0.0,0.0
33089,5,0.0,0.0,3.66,64.12,146.98,2.57,1.239,267.383,0.0326472,0.0149694,128.1,0.0,0.0
33090,0,0.01,0.0,4.02,4673.94,1.12,1.31,1.519,7.49,0.7289064,1.2558882,223631.1306,5.77671086920243e-05,0.27
33091,1,0.0,0.0,4.02,4673.94,1.12,1.31,1.519,7.49,0.7289064,1.2558882,223631.1306,0.0,0.0
33092,2,0.0,0.0,4.02,4673.94,1.12,1.31,1.519,7.49,0.7289064,1.2558882,223631.1306,0.0,0.0
33093,3,0.0,0.0,4.02,4673.94,1.12,1.31,1.519,7.49,0.7289064,1.2558882,223631.1306,5.77671086920243e-05,0.27
33094,4,0.0,0.0,4.02,4673.94,1.12,1.31,1.519,7.49,0.7289064,1.2558882,223631.1306,0.0,0.0
33095,5,0.0,0.0,4.02,4673.94,1.12,1.31,1.519,7.49,0.7289064,1.2558882,223631.1306,0.0,0.0
33096,0,0.02,0.3,24.22,15486.5,1.57,1.0,3.024,12.292,0.6960828,10.922251199999998,45343.792,0.0001058986859522,1.64
33097,1,0.0,0.0,24.22,15486.5,1.57,1.0,3.024,12.292,0.6960828,10.922251199999998,45343.792,0.0,0.0
33098,2,0.0,0.0,24.22,15486.5,1.57,1.0,3.024,12.292,0.6960828,10.922251199999998,45343.792,0.0,0.0
33099,3,0.02,0.3,24.22,15486.5,1.57,1.0,3.024,12.292,0.6960828,10.922251199999998,45343.792,0.0001058986859522,1.64
33100,4,0.0,0.0,24.22,15486.5,1.57,1.0,3.024,12.292,0.6960828,10.922251199999998,45343.792,0.0,0.0
33101,5,0.0,0.0,24.22,15486.5,1.57,1.0,3.024,12.292,0.6960828,10.922251199999998,45343.792,0.0,0.0
33102,0,1.54,0.44,435.86,18584.62,83.03,3.54,1.391,25.189,45.944002600000005,15.4555956,179652.20184,0.0046662240067324,86.72
33103,1,0.27,0.04,435.86,18584.62,83.03,3.54,1.391,25.189,45.944002600000005,15.4555956,179652.20184,0.0014425907013433,26.81
33104,2,0.2,0.05,435.86,18584.62,83.03,3.54,1.391,25.189,45.944002600000005,15.4555956,179652.20184,0.0005418458919256,10.07
33105,3,0.73,0.02,435.86,18584.62,83.03,3.54,1.391,25.189,45.944002600000005,15.4555956,179652.20184,0.0026823254927999,49.85
33106,4,0.0,0.0,435.86,18584.62,83.03,3.54,1.391,25.189,45.944002600000005,15.4555956,179652.20184,0.0,0.0
33107,5,0.34,0.34,435.86,18584.62,83.03,3.54,1.391,25.189,45.944002600000005,15.4555956,179652.20184,0.0,0.0
33108,0,147.02,117.82,21822.11,1428392.0,102.93,6.74,0.468,148.839,6075.4936451,1536.9312073,2162215.339318,0.0072912547816005,10414.77
33109,1,90.37,84.25,21822.11,1428392.0,102.93,6.74,0.468,148.839,6075.4936451,1536.9312073,2162215.339318,0.0059203145915126,8456.53
33110,2,10.34,5.87,21822.11,1428392.0,102.93,6.74,0.468,148.839,6075.4936451,1536.9312073,2162215.339318,0.0003270600787458,467.17
33111,3,27.14,8.13,21822.11,1428392.0,102.93,6.74,0.468,148.839,6075.4936451,1536.9312073,2162215.339318,0.0010438801113419,1491.07
33112,4,2.79,2.79,21822.11,1428392.0,102.93,6.74,0.468,148.839,6075.4936451,1536.9312073,2162215.339318,0.0,0.0
33113,5,16.38,16.79,21822.11,1428392.0,102.93,6.74,0.468,148.839,6075.4936451,1536.9312073,2162215.339318,0.0,0.0
33114,0,1.74,5.07,669.04,49567.5,35.1,2.6,1.524,44.76,74.6113408,41.6544304,595402.08,0.0014132243909819,70.05
33115,1,0.22,2.21,669.04,49567.5,35.1,2.6,1.524,44.76,74.6113408,41.6544304,595402.08,0.0001549402330155,7.68
33116,2,0.38,0.37,669.04,49567.5,35.1,2.6,1.524,44.76,74.6113408,41.6544304,595402.08,0.0003730266807888,18.49
33117,3,0.68,1.91,669.04,49567.5,35.1,2.6,1.524,44.76,74.6113408,41.6544304,595402.08,0.0008852574771775,43.88
33118,4,0.0,0.0,669.04,49567.5,35.1,2.6,1.524,44.76,74.6113408,41.6544304,595402.08,0.0,0.0
33119,5,0.47,0.59,669.04,49567.5,35.1,2.6,1.524,44.76,74.6113408,41.6544304,595402.08,0.0,0.0
33126,0,0.09,0.79,18.1,5246.5,16.67,4.83,2.582,15.357,1.36836,1.250529,219758.665,0.000909177546936,4.77
33127,1,0.0,0.0,18.1,5246.5,16.67,4.83,2.582,15.357,1.36836,1.250529,219758.665,0.0,0.0
33128,2,0.05,0.05,18.1,5246.5,16.67,4.83,2.582,15.357,1.36836,1.250529,219758.665,0.0005203468979319,2.73
33129,3,0.02,0.73,18.1,5246.5,16.67,4.83,2.582,15.357,1.36836,1.250529,219758.665,0.000388830649004,2.04
33130,4,0.0,0.0,18.1,5246.5,16.67,4.83,2.582,15.357,1.36836,1.250529,219758.665,0.0,0.0
33131,5,0.01,0.01,18.1,5246.5,16.67,4.83,2.582,15.357,1.36836,1.250529,219758.665,0.0,0.0
33132,0,0.13,0.15,77.6,84119.6,1.57,1.7,3.227,37.083,14.260552,14.787456,1283581.0395,3.1146130033904105e-05,2.62
33133,1,0.0,0.0,77.6,84119.6,1.57,1.7,3.227,37.083,14.260552,14.787456,1283581.0395,5.943917945401548e-07,0.05
33134,2,0.0,0.0,77.6,84119.6,1.57,1.7,3.227,37.083,14.260552,14.787456,1283581.0395,0.0,0.0
33135,3,0.04,0.05,77.6,84119.6,1.57,1.7,3.227,37.083,14.260552,14.787456,1283581.0395,3.055173823936395e-05,2.57
33136,4,0.0,0.0,77.6,84119.6,1.57,1.7,3.227,37.083,14.260552,14.787456,1283581.0395,0.0,0.0
33137,5,0.1,0.1,77.6,84119.6,1.57,1.7,3.227,37.083,14.260552,14.787456,1283581.0395,0.0,0.0
33138,0,0.22,0.1,92.28,4998.01,44.35,2.4,0.995,97.913,11.0034672,4.1378352,30021.2376,0.0015806290903779,7.9
33139,1,0.0,0.0,92.28,4998.01,44.35,2.4,0.995,97.913,11.0034672,4.1378352,30021.2376,0.0,0.0
33140,2,0.0,0.0,92.28,4998.01,44.35,2.4,0.995,97.913,11.0034672,4.1378352,30021.2376,0.0,0.0
33141,3,0.12,0.0,92.28,4998.01,44.35,2.4,0.995,97.913,11.0034672,4.1378352,30021.2376,0.001578628294061,7.89
33142,4,0.0,0.0,92.28,4998.01,44.35,2.4,0.995,97.913,11.0034672,4.1378352,30021.2376,0.0,0.0
33143,5,0.1,0.1,92.28,4998.01,44.35,2.4,0.995,97.913,11.0034672,4.1378352,30021.2376,0.0,0.0
33144,0,0.37,0.16,106.54,4087.22,90.64,3.48,-0.893,72.236,13.1182702,3.1503878000000003,19341.3302,0.0042082393411658,17.2
33145,1,0.01,0.0,106.54,4087.22,90.64,3.48,-0.893,72.236,13.1182702,3.1503878000000003,19341.3302,0.0003767842200811,1.54
33146,2,0.1,0.04,106.54,4087.22,90.64,3.48,-0.893,72.236,13.1182702,3.1503878000000003,19341.3302,0.0012355586437725,5.05
33147,3,0.15,0.03,106.54,4087.22,90.64,3.48,-0.893,72.236,13.1182702,3.1503878000000003,19341.3302,0.0025958964773122,10.61
33148,4,0.0,0.0,106.54,4087.22,90.64,3.48,-0.893,72.236,13.1182702,3.1503878000000003,19341.3302,0.0,0.0
33149,5,0.11,0.09,106.54,4087.22,90.64,3.48,-0.893,72.236,13.1182702,3.1503878000000003,19341.3302,0.0,0.0
33150,0,0.38,0.15,149.24,11335.0,33.47,2.54,-0.01,109.231,19.1236136,5.645749200000001,32419.854,0.0018491398323775,20.96
33151,1,0.0,0.0,149.24,11335.0,33.47,2.54,-0.01,109.231,19.1236136,5.645749200000001,32419.854,8.82223202470225e-07,0.01
33152,2,0.03,0.03,149.24,11335.0,33.47,2.54,-0.01,109.231,19.1236136,5.645749200000001,32419.854,0.0001729157476841,1.96
33153,3,0.34,0.11,149.24,11335.0,33.47,2.54,-0.01,109.231,19.1236136,5.645749200000001,32419.854,0.0016744596382884,18.98
33154,4,0.0,0.0,149.24,11335.0,33.47,2.54,-0.01,109.231,19.1236136,5.645749200000001,32419.854,0.0,0.0
33155,5,0.01,0.01,149.24,11335.0,33.47,2.54,-0.01,109.231,19.1236136,5.645749200000001,32419.854,0.0,0.0
33156,0,0.12,0.0,32.13,875.9,134.41,3.66,0.809,128.708,1.7131716,0.5571342000000001,1725.6624,0.0093617992921566,8.2
33157,1,0.0,0.0,32.13,875.9,134.41,3.66,0.809,128.708,1.7131716,0.5571342000000001,1725.6624,0.0,0.0
33158,2,0.0,0.0,32.13,875.9,134.41,3.66,0.809,128.708,1.7131716,0.5571342000000001,1725.6624,0.0,0.0
33159,3,0.11,0.0,32.13,875.9,134.41,3.66,0.809,128.708,1.7131716,0.5571342000000001,1725.6624,0.0093617992921566,8.2
33160,4,0.0,0.0,32.13,875.9,134.41,3.66,0.809,128.708,1.7131716,0.5571342000000001,1725.6624,0.0,0.0
33161,5,0.0,0.0,32.13,875.9,134.41,3.66,0.809,128.708,1.7131716,0.5571342000000001,1725.6624,0.0,0.0
33162,0,1.76,1.04,398.26,10634.9,165.72,4.43,0.334,137.693,90.3213854,7.714296200000001,26734.360000000004,0.0099982134293693,106.33
33163,1,0.67,0.61,398.26,10634.9,165.72,4.43,0.334,137.693,90.3213854,7.714296200000001,26734.360000000004,0.0060752804445739,64.61
33164,2,0.3,0.01,398.26,10634.9,165.72,4.43,0.334,137.693,90.3213854,7.714296200000001,26734.360000000004,0.0015815851582995,16.82
33165,3,0.44,0.01,398.26,10634.9,165.72,4.43,0.334,137.693,90.3213854,7.714296200000001,26734.360000000004,0.0023413478264957,24.9
33166,4,0.32,0.32,398.26,10634.9,165.72,4.43,0.334,137.693,90.3213854,7.714296200000001,26734.360000000004,0.0,0.0
33167,5,0.03,0.1,398.26,10634.9,165.72,4.43,0.334,137.693,90.3213854,7.714296200000001,26734.360000000004,0.0,0.0
33168,0,0.2,0.18,132.95,25084.4,7.78,1.47,2.552,78.834,15.9021495,27.3198955,30623.400000000005,0.0004476886032753,11.23
33169,1,0.0,0.0,132.95,25084.4,7.78,1.47,2.552,78.834,15.9021495,27.3198955,30623.400000000005,0.0,0.0
33170,2,0.07,0.07,132.95,25084.4,7.78,1.47,2.552,78.834,15.9021495,27.3198955,30623.400000000005,0.0001726172441836,4.33
33171,3,0.1,0.08,132.95,25084.4,7.78,1.47,2.552,78.834,15.9021495,27.3198955,30623.400000000005,0.0002750713590917,6.9
33172,4,0.0,0.0,132.95,25084.4,7.78,1.47,2.552,78.834,15.9021495,27.3198955,30623.400000000005,0.0,0.0
33173,5,0.02,0.03,132.95,25084.4,7.78,1.47,2.552,78.834,15.9021495,27.3198955,30623.400000000005,0.0,0.0
33174,0,0.73,0.6,301.84,5796.75,125.89,2.42,0.496,144.841,39.50481919999999,3.0998968,6265.6,0.0061793246215551,35.82
33175,1,0.06,0.0,301.84,5796.75,125.89,2.42,0.496,144.841,39.50481919999999,3.0998968,6265.6,0.0010126363910812,5.87
33176,2,0.12,0.16,301.84,5796.75,125.89,2.42,0.496,144.841,39.50481919999999,3.0998968,6265.6,0.0011264932936559,6.53
33177,3,0.33,0.24,301.84,5796.75,125.89,2.42,0.496,144.841,39.50481919999999,3.0998968,6265.6,0.0040419200414025,23.43
33178,4,0.0,0.0,301.84,5796.75,125.89,2.42,0.496,144.841,39.50481919999999,3.0998968,6265.6,0.0,0.0
33179,5,0.21,0.2,301.84,5796.75,125.89,2.42,0.496,144.841,39.50481919999999,3.0998968,6265.6,0.0,0.0
33180,0,0.01,0.0,5.43,958.4,9.92,1.75,1.558,41.369,0.1701218999999999,0.0794952,56.3274,0.0006677796327212,0.64
33181,1,0.0,0.0,5.43,958.4,9.92,1.75,1.558,41.369,0.1701218999999999,0.0794952,56.3274,0.0,0.0
33182,2,0.0,0.0,5.43,958.4,9.92,1.75,1.558,41.369,0.1701218999999999,0.0794952,56.3274,0.0,0.0
33183,3,0.01,0.0,5.43,958.4,9.92,1.75,1.558,41.369,0.1701218999999999,0.0794952,56.3274,0.0006677796327212,0.64
33184,4,0.0,0.0,5.43,958.4,9.92,1.75,1.558,41.369,0.1701218999999999,0.0794952,56.3274,0.0,0.0
33185,5,0.0,0.0,5.43,958.4,9.92,1.75,1.558,41.369,0.1701218999999999,0.0794952,56.3274,0.0,0.0
33186,0,0.0,0.0,0.78,71.63,39.0,3.6,0.232,95.501,0.0168713999999999,0.0866345999999999,478.7025,0.0025129135836939,0.18
33187,1,0.0,0.0,0.78,71.63,39.0,3.6,0.232,95.501,0.0168713999999999,0.0866345999999999,478.7025,0.0,0.0
33188,2,0.0,0.0,0.78,71.63,39.0,3.6,0.232,95.501,0.0168713999999999,0.0866345999999999,478.7025,0.0,0.0
33189,3,0.0,0.0,0.78,71.63,39.0,3.6,0.232,95.501,0.0168713999999999,0.0866345999999999,478.7025,0.0025129135836939,0.18
33190,4,0.0,0.0,0.78,71.63,39.0,3.6,0.232,95.501,0.0168713999999999,0.0866345999999999,478.7025,0.0,0.0
33191,5,0.0,0.0,0.78,71.63,39.0,3.6,0.232,95.501,0.0168713999999999,0.0866345999999999,478.7025,0.0,0.0
33192,0,0.39,0.02,181.02,10624.7,36.26,2.13,1.079,219.978,25.5889872,9.3189096,21279.1057,0.0020668818884297,21.96
33193,1,0.03,0.0,181.02,10624.7,36.26,2.13,1.079,219.978,25.5889872,9.3189096,21279.1057,0.0002682428680339,2.85
33194,2,0.05,0.0,181.02,10624.7,36.26,2.13,1.079,219.978,25.5889872,9.3189096,21279.1057,0.0002127118883356,2.26
33195,3,0.28,0.0,181.02,10624.7,36.26,2.13,1.079,219.978,25.5889872,9.3189096,21279.1057,0.0015859271320601,16.85
33196,4,0.0,0.0,181.02,10624.7,36.26,2.13,1.079,219.978,25.5889872,9.3189096,21279.1057,0.0,0.0
33197,5,0.02,0.02,181.02,10624.7,36.26,2.13,1.079,219.978,25.5889872,9.3189096,21279.1057,0.0,0.0
33198,0,0.73,1.35,183.64,17071.3,42.69,3.97,1.766,68.789,25.6104344,16.4339436,126263.7404,0.0020349944058156,34.74
33199,1,0.0,0.0,183.64,17071.3,42.69,3.97,1.766,68.789,25.6104344,16.4339436,126263.7404,2.3431138811924102e-06,0.04
33200,2,0.01,0.01,183.64,17071.3,42.69,3.97,1.766,68.789,25.6104344,16.4339436,126263.7404,5.564895467831976e-05,0.95
33201,3,0.52,1.14,183.64,17071.3,42.69,3.97,1.766,68.789,25.6104344,16.4339436,126263.7404,0.001977002337256,33.75
33202,4,0.0,0.0,183.64,17071.3,42.69,3.97,1.766,68.789,25.6104344,16.4339436,126263.7404,0.0,0.0
33203,5,0.19,0.19,183.64,17071.3,42.69,3.97,1.766,68.789,25.6104344,16.4339436,126263.7404,0.0,0.0
33204,0,4.03,3.92,1222.68,98406.5,40.96,3.3,2.033,98.873,197.98857240000004,137.24583,447.9525,0.0023860212485963,234.8
33205,1,0.11,0.0,1222.68,98406.5,40.96,3.3,2.033,98.873,197.98857240000004,137.24583,447.9525,6.259749101939405e-05,6.16
33206,2,2.18,2.22,1222.68,98406.5,40.96,3.3,2.033,98.873,197.98857240000004,137.24583,447.9525,0.0011505337553921,113.22
33207,3,1.58,1.55,1222.68,98406.5,40.96,3.3,2.033,98.873,197.98857240000004,137.24583,447.9525,0.0011727883828812,115.41
33208,4,0.0,0.0,1222.68,98406.5,40.96,3.3,2.033,98.873,197.98857240000004,137.24583,447.9525,0.0,0.0
33209,5,0.16,0.16,1222.68,98406.5,40.96,3.3,2.033,98.873,197.98857240000004,137.24583,447.9525,0.0,0.0
33210,0,0.14,0.04,51.6,6420.82,22.14,2.75,0.509,309.881,8.095008000000002,2.648628,5928.8208,0.0009827405222385,6.31
33211,1,0.0,0.0,51.6,6420.82,22.14,2.75,0.509,309.881,8.095008000000002,2.648628,5928.8208,0.0,0.0
33212,2,0.0,0.0,51.6,6420.82,22.14,2.75,0.509,309.881,8.095008000000002,2.648628,5928.8208,0.0,0.0
33213,3,0.1,0.0,51.6,6420.82,22.14,2.75,0.509,309.881,8.095008000000002,2.648628,5928.8208,0.0009827405222385,6.31
33214,4,0.0,0.0,51.6,6420.82,22.14,2.75,0.509,309.881,8.095008000000002,2.648628,5928.8208,0.0,0.0
33215,5,0.04,0.04,51.6,6420.82,22.14,2.75,0.509,309.881,8.095008000000002,2.648628,5928.8208,0.0,0.0
